Date,Cases
2020-08-07,469407
2020-08-08,475902
2020-08-09,480278
2020-08-10,485836
2020-08-11,492522
2020-08-12,498380
2020-08-13,505751
2020-08-14,511369
2020-08-15,517714
2020-08-16,522162
2020-08-17,525733
2020-08-18,531239
2020-08-19,537031
2020-08-20,543806
2020-08-21,549734
2020-08-22,556216
2020-08-23,560164
2020-08-24,563705
2020-08-25,568621
2020-08-26,573888
2020-08-27,579914
2020-08-28,585738
2020-08-29,591712
2020-08-30,595841
2020-08-31,599560
2020-09-01,606036
2020-09-02,610957
2020-09-03,616894
2020-09-04,623090
2020-09-05,629409
2020-09-06,634023
2020-09-07,637509
2020-09-08,642860
2020-09-09,647321
2020-09-10,652364
2020-09-11,658299
2020-09-12,663973
2020-09-13,668381
2020-09-14,671716
2020-09-15,676487
2020-09-16,680931
2020-09-17,684113
2020-09-18,688954
2020-09-19,694121
2020-09-20,697663
2020-09-21,700580
2020-09-22,705263
2020-09-23,710049
2020-09-24,715457
2020-09-25,720858
2020-09-26,726431
2020-09-27,730317
2020-09-28,733717
2020-09-29,738163
2020-09-30,743216
2020-10-01,748315
2020-10-02,753090
2020-10-03,757953
2020-10-04,761665
2020-10-05,789780
2020-10-06,794608
2020-10-07,799188
2020-10-08,804488
2020-10-09,810020
2020-10-10,814328
2020-10-11,817503
2020-10-12,821045
2020-10-13,825340
2020-10-14,829396
2020-10-15,834910
2020-10-16,841661
2020-10-17,847108
2020-10-18,851227
2020-10-19,854926
2020-10-20,860714
2020-10-21,867559
2020-10-22,874171
2020-10-23,880775
2020-10-24,886800
2020-10-25,891160
2020-10-26,895326
2020-10-27,901268
2020-10-28,906863
2020-10-29,912811
2020-10-30,918811
2020-10-31,924962
2020-11-01,929392
2020-11-02,933155
2020-11-03,938405
2020-11-04,943630
2020-11-05,949197
2020-11-06,955128
2020-11-07,961938
2020-11-08,967825
2020-11-09,972785
2020-11-10,978531
2020-11-11,986177
2020-11-12,991835
2020-11-13,997393
2020-11-14,1003253
2020-11-15,1006522
2020-11-16,1009396
2020-11-17,1011153
2020-11-18,1015071
2020-11-19,1019543
2020-11-20,1025969
2020-11-21,1032688
2020-11-22,1041875
2020-11-23,1049358
2020-11-24,1060152
2020-11-25,1070487
2020-11-26,1078594
2020-11-27,1090675
2020-11-28,1101403
2020-11-29,1107071
2020-11-30,1113543
2020-12-01,1122362
2020-12-02,1133613
2020-12-03,1144643
2020-12-04,1156770
2020-12-05,1168395
2020-12-06,1175850
2020-12-07,1182249
2020-12-08,1193255
2020-12-09,1205229
2020-12-10,1217126
2020-12-11,1229379
2020-12-12,1241436
2020-12-13,1250044
2020-12-14,1255974
2020-12-15,1267202
2020-12-16,1277499
2020-12-17,1289298
2020-12-18,1301546
2020-12-19,1313675
2020-12-20,1320545
2020-12-21,1325915
2020-12-22,1338426
2020-12-23,1350079
2020-12-24,1362564
2020-12-25,1372243
2020-12-26,1377217
2020-12-27,1383434
2020-12-28,1389430
2020-12-29,1401529
2020-12-30,1413935
2020-12-31,1426094
2021-01-01,1437185
