Date,Cases
2020-04-20,6623
2020-04-20,104
2020-04-20,545
2020-04-20,28
2020-04-20,2963
2020-04-21,437
2020-04-21,1336
2020-04-21,6645
2020-04-21,28
2020-04-21,546
2020-04-21,2969
2020-04-21,1024
2020-04-21,104
2020-04-21,201
2020-04-22,205
2020-04-22,546
2020-04-22,438
2020-04-22,1024
2020-04-22,6652
2020-04-22,104
2020-04-22,28
2020-04-22,1336
2020-04-22,2971
2020-04-23,546
2020-04-23,207
2020-04-23,104
2020-04-23,28
2020-04-23,1337
2020-04-23,438
2020-04-23,1026
2020-04-23,6662
2020-04-23,2976
2020-04-24,6677
2020-04-24,28
2020-04-24,105
2020-04-24,207
2020-04-24,1026
2020-04-24,438
2020-04-24,548
2020-04-24,2982
2020-04-24,1343
2020-04-25,207
2020-04-25,1026
2020-04-25,6694
2020-04-25,549
2020-04-25,106
2020-04-25,28
2020-04-25,2994
2020-04-25,438
2020-04-25,1346
2020-04-26,28
2020-04-26,6714
2020-04-26,212
2020-04-26,1349
2020-04-26,3002
2020-04-26,438
2020-04-26,1030
2020-04-26,106
2020-04-26,549
2020-04-27,28
2020-04-27,1033
2020-04-27,1349
2020-04-27,549
2020-04-27,214
2020-04-27,3004
2020-04-27,438
2020-04-27,106
2020-04-27,6721
2020-04-28,438
2020-04-28,3016
2020-04-28,106
2020-04-28,1354
2020-04-28,1034
2020-04-28,28
2020-04-28,550
2020-04-28,218
2020-04-28,6744
2020-04-29,219
2020-04-29,438
2020-04-29,106
2020-04-29,551
2020-04-29,28
2020-04-29,1361
2020-04-29,6752
2020-04-29,3016
2020-04-29,1033
2020-04-30,28
2020-04-30,1033
2020-04-30,106
2020-04-30,551
2020-04-30,221
2020-04-30,6766
2020-04-30,1364
2020-04-30,438
2020-04-30,3025
2020-05-01,551
2020-05-01,106
2020-05-01,221
2020-05-01,3030
2020-05-01,6778
2020-05-01,27
2020-05-01,1034
2020-05-01,438
2020-05-01,1371
2020-05-02,1384
2020-05-02,3035
2020-05-02,1035
2020-05-02,551
2020-05-02,6799
2020-05-02,106
2020-05-02,29
2020-05-02,438
2020-05-02,221
2020-05-03,3033
2020-05-03,106
2020-05-03,221
2020-05-03,438
2020-05-03,6822
2020-05-03,1038
2020-05-03,551
2020-05-03,29
2020-05-03,1406
2020-05-04,29
2020-05-04,6847
2020-05-04,1423
2020-05-04,107
2020-05-04,3035
2020-05-04,221
2020-05-04,1043
2020-05-04,551
2020-05-04,438
2020-05-05,6875
2020-05-05,225
2020-05-05,107
2020-05-05,1440
2020-05-05,1043
2020-05-05,3042
2020-05-05,438
2020-05-05,29
2020-05-05,551
2020-05-06,438
2020-05-06,1454
2020-05-06,107
2020-05-06,29
2020-05-06,3044
2020-05-06,1045
2020-05-06,226
2020-05-06,6894
2020-05-06,551
2020-05-07,227
2020-05-07,552
2020-05-07,1045
2020-05-07,6913
2020-05-07,107
2020-05-07,29
2020-05-07,1467
2020-05-07,439
2020-05-07,3047
2020-05-08,439
2020-05-08,6918
2020-05-08,1045
2020-05-08,227
2020-05-08,107
2020-05-08,1468
2020-05-08,3051
2020-05-08,552
2020-05-08,29
2020-05-09,3053
2020-05-09,1045
2020-05-09,29
2020-05-09,107
2020-05-09,552
2020-05-09,439
2020-05-09,1487
2020-05-09,227
2020-05-09,6939
2020-05-10,1045
2020-05-10,107
2020-05-10,439
2020-05-10,227
2020-05-10,552
2020-05-10,6948
2020-05-10,1496
2020-05-10,3053
2020-05-10,29
2020-05-11,553
2020-05-11,439
2020-05-11,107
2020-05-11,1511
2020-05-11,3053
2020-05-11,29
2020-05-11,227
2020-05-11,6970
2020-05-11,1051
2020-05-12,553
2020-05-12,6980
2020-05-12,1052
2020-05-12,227
2020-05-12,29
2020-05-12,3059
2020-05-12,107
2020-05-12,1514
2020-05-12,439
2020-05-13,439
2020-05-13,1051
2020-05-13,227
2020-05-13,6989
2020-05-13,3063
2020-05-13,107
2020-05-13,1521
2020-05-13,552
2020-05-13,29
2020-05-14,29
2020-05-14,1540
2020-05-14,227
2020-05-14,439
2020-05-14,7019
2020-05-14,107
2020-05-14,1054
2020-05-14,552
2020-05-14,3071
2020-05-15,552
2020-05-15,1551
2020-05-15,3074
2020-05-15,7035
2020-05-15,1055
2020-05-15,107
2020-05-15,228
2020-05-15,29
2020-05-15,439
2020-05-16,1558
2020-05-16,439
2020-05-16,7044
2020-05-16,1055
2020-05-16,29
2020-05-16,228
2020-05-16,553
2020-05-16,3075
2020-05-16,107
2020-05-17,1057
2020-05-17,7054
2020-05-17,29
2020-05-17,107
2020-05-17,554
2020-05-17,1564
2020-05-17,3076
2020-05-17,439
2020-05-17,228
2020-05-18,1057
2020-05-18,107
2020-05-18,228
2020-05-18,557
2020-05-18,3078
2020-05-18,7068
2020-05-18,29
2020-05-18,1573
2020-05-18,439
2020-05-19,439
2020-05-19,7072
2020-05-19,1573
2020-05-19,228
2020-05-19,557
2020-05-19,3081
2020-05-19,29
2020-05-19,1058
2020-05-19,107
2020-05-20,439
2020-05-20,107
2020-05-20,557
2020-05-20,29
2020-05-20,3082
2020-05-20,7081
2020-05-20,228
2020-05-20,1581
2020-05-20,1058
2020-05-21,7095
2020-05-21,439
2020-05-21,1593
2020-05-21,228
2020-05-21,3084
2020-05-21,107
2020-05-21,1058
2020-05-21,557
2020-05-21,29
2020-05-22,1593
2020-05-22,7099
2020-05-22,557
2020-05-22,439
2020-05-22,107
2020-05-22,29
2020-05-22,228
2020-05-22,3086
2020-05-22,1060
2020-05-23,560
2020-05-23,7114
2020-05-23,3087
2020-05-23,107
2020-05-23,1603
2020-05-23,228
2020-05-23,439
2020-05-23,1061
2020-05-23,29
2020-05-24,1056
2020-05-24,7114
2020-05-24,29
2020-05-24,107
2020-05-24,560
2020-05-24,3090
2020-05-24,228
2020-05-24,1605
2020-05-24,439
2020-05-25,7126
2020-05-25,228
2020-05-25,3092
2020-05-25,1610
2020-05-25,439
2020-05-25,107
2020-05-25,29
2020-05-25,564
2020-05-25,1057
2020-05-26,29
2020-05-26,440
2020-05-26,107
2020-05-26,228
2020-05-26,3089
2020-05-26,1618
2020-05-26,7139
2020-05-26,570
2020-05-26,1058
2020-05-27,29
2020-05-27,7150
2020-05-27,440
2020-05-27,228
2020-05-27,107
2020-05-27,570
2020-05-27,3090
2020-05-27,1058
2020-05-27,1628
2020-05-28,3092
2020-05-28,440
2020-05-28,577
2020-05-28,1634
2020-05-28,1058
2020-05-28,228
2020-05-28,107
2020-05-28,29
2020-05-28,7165
2020-05-29,585
2020-05-29,228
2020-05-29,29
2020-05-29,1058
2020-05-29,107
2020-05-29,3092
2020-05-29,1645
2020-05-29,7184
2020-05-29,440
2020-05-30,1649
2020-05-30,1058
2020-05-30,440
2020-05-30,107
2020-05-30,586
2020-05-30,29
2020-05-30,3095
2020-05-30,228
2020-05-30,7192
2020-05-31,1653
2020-05-31,440
2020-05-31,7202
2020-05-31,1058
2020-05-31,589
2020-05-31,29
2020-05-31,228
2020-05-31,3098
2020-05-31,107
2020-06-01,228
2020-06-01,591
2020-06-01,3104
2020-06-01,107
2020-06-01,1663
2020-06-01,7221
2020-06-01,29
2020-06-01,1059
2020-06-01,440
2020-06-02,1059
2020-06-02,7229
2020-06-02,3104
2020-06-02,228
2020-06-02,592
2020-06-02,107
2020-06-02,440
2020-06-02,29
2020-06-02,1670
2020-06-03,107
2020-06-03,228
2020-06-03,592
2020-06-03,1060
2020-06-03,29
2020-06-03,1678
2020-06-03,7240
2020-06-03,3106
2020-06-03,440
2020-06-04,440
2020-06-04,29
2020-06-04,1060
2020-06-04,592
2020-06-04,7247
2020-06-04,228
2020-06-04,1681
2020-06-04,3110
2020-06-04,107
2020-06-05,29
2020-06-05,107
2020-06-05,1061
2020-06-05,228
2020-06-05,596
2020-06-05,7252
2020-06-05,3110
2020-06-05,440
2020-06-05,1681
2020-06-06,440
2020-06-06,29
2020-06-06,108
2020-06-06,599
2020-06-06,1685
2020-06-06,7259
2020-06-06,1061
2020-06-06,228
2020-06-06,3109
2020-06-07,108
2020-06-07,7265
2020-06-07,599
2020-06-07,3112
2020-06-07,29
2020-06-07,1062
2020-06-07,440
2020-06-07,1687
2020-06-07,228
2020-06-08,1687
2020-06-08,1062
2020-06-08,3114
2020-06-08,228
2020-06-08,440
2020-06-08,108
2020-06-08,7267
2020-06-08,599
2020-06-08,29
2020-06-09,228
2020-06-09,599
2020-06-09,3117
2020-06-09,29
2020-06-09,1062
2020-06-09,440
2020-06-09,1691
2020-06-09,7274
2020-06-09,108
2020-06-10,7285
2020-06-10,601
2020-06-10,440
2020-06-10,29
2020-06-10,228
2020-06-10,108
2020-06-10,1063
2020-06-10,1699
2020-06-10,3117
2020-06-11,228
2020-06-11,29
2020-06-11,1064
2020-06-11,440
2020-06-11,1703
2020-06-11,7289
2020-06-11,108
2020-06-11,3115
2020-06-11,602
2020-06-12,1703
2020-06-12,602
2020-06-12,440
2020-06-12,1065
2020-06-12,7294
2020-06-12,228
2020-06-12,108
2020-06-12,29
2020-06-12,3119
2020-06-13,1065
2020-06-13,440
2020-06-13,1720
2020-06-13,29
2020-06-13,228
2020-06-13,108
2020-06-13,7320
2020-06-13,3128
2020-06-13,602
2020-06-14,602
2020-06-14,3131
2020-06-14,1065
2020-06-14,108
2020-06-14,1732
2020-06-14,228
2020-06-14,440
2020-06-14,7335
2020-06-14,29
2020-06-15,440
2020-06-15,3134
2020-06-15,7347
2020-06-15,29
2020-06-15,228
2020-06-15,602
2020-06-15,1741
2020-06-15,1065
2020-06-15,108
2020-06-16,3135
2020-06-16,440
2020-06-16,1066
2020-06-16,602
2020-06-16,228
2020-06-16,108
2020-06-16,7370
2020-06-16,1762
2020-06-16,29
2020-06-17,603
2020-06-17,29
2020-06-17,440
2020-06-17,1780
2020-06-17,228
2020-06-17,1066
2020-06-17,3137
2020-06-17,7391
2020-06-17,108
2020-06-18,7409
2020-06-18,1792
2020-06-18,228
2020-06-18,3143
2020-06-18,29
2020-06-18,603
2020-06-18,1066
2020-06-18,440
2020-06-18,108
2020-06-19,1066
2020-06-19,1792
2020-06-19,7411
2020-06-19,440
2020-06-19,29
2020-06-19,604
2020-06-19,228
2020-06-19,108
2020-06-19,3144
2020-06-20,228
2020-06-20,605
2020-06-20,1066
2020-06-20,440
2020-06-20,3149
2020-06-20,1836
2020-06-20,108
2020-06-20,29
2020-06-20,7461
2020-06-21,605
2020-06-21,3151
2020-06-21,7474
2020-06-21,1847
2020-06-21,29
2020-06-21,1066
2020-06-21,228
2020-06-21,108
2020-06-21,440
2020-06-22,3150
2020-06-22,29
2020-06-22,1066
2020-06-22,228
2020-06-22,7492
2020-06-22,440
2020-06-22,1864
2020-06-22,108
2020-06-22,607
2020-06-23,29
2020-06-23,7521
2020-06-23,1066
2020-06-23,1884
2020-06-23,3159
2020-06-23,228
2020-06-23,440
2020-06-23,607
2020-06-23,108
2020-06-24,3162
2020-06-24,108
2020-06-24,228
2020-06-24,1066
2020-06-24,1917
2020-06-24,7558
2020-06-24,608
2020-06-24,440
2020-06-24,29
2020-06-25,608
2020-06-25,1067
2020-06-25,7595
2020-06-25,228
2020-06-25,440
2020-06-25,29
2020-06-25,1947
2020-06-25,3168
2020-06-25,108
2020-06-26,29
2020-06-26,7601
2020-06-26,3174
2020-06-26,440
2020-06-26,108
2020-06-26,1067
2020-06-26,228
2020-06-26,1947
2020-06-26,608
2020-06-27,29
2020-06-27,228
2020-06-27,108
2020-06-27,1067
2020-06-27,440
2020-06-27,609
2020-06-27,2028
2020-06-27,3177
2020-06-27,7686
2020-06-28,228
2020-06-28,3184
2020-06-28,440
2020-06-28,7764
2020-06-28,1067
2020-06-28,108
2020-06-28,609
2020-06-28,29
2020-06-28,2099
2020-06-29,2159
2020-06-29,29
2020-06-29,611
2020-06-29,3189
2020-06-29,1067
2020-06-29,7834
2020-06-29,443
2020-06-29,228
2020-06-29,108
2020-06-30,228
2020-06-30,443
2020-06-30,1067
2020-06-30,611
2020-06-30,29
2020-06-30,108
2020-06-30,3203
2020-06-30,2231
2020-06-30,7920
2020-07-01,3211
2020-07-01,443
2020-07-01,611
2020-07-01,1067
2020-07-01,2303
2020-07-01,228
2020-07-01,30
2020-07-01,8001
2020-07-01,108
2020-07-02,3211
2020-07-02,30
2020-07-02,443
2020-07-02,108
2020-07-02,1067
2020-07-02,611
2020-07-02,228
2020-07-02,8066
2020-07-02,2368
2020-07-03,443
2020-07-03,108
2020-07-03,2368
2020-07-03,228
2020-07-03,1067
2020-07-03,8260
2020-07-03,30
2020-07-03,611
2020-07-03,3405
2020-07-04,1067
2020-07-04,3419
2020-07-04,228
2020-07-04,443
2020-07-04,2536
2020-07-04,612
2020-07-04,108
2020-07-04,8443
2020-07-04,30
2020-07-05,108
2020-07-05,3429
2020-07-05,443
2020-07-05,2660
2020-07-05,30
2020-07-05,228
2020-07-05,8583
2020-07-05,1067
2020-07-05,618
2020-07-06,2824
2020-07-06,1068
2020-07-06,30
2020-07-06,8755
2020-07-06,108
2020-07-06,443
2020-07-06,621
2020-07-06,228
2020-07-06,3433
2020-07-07,8886
2020-07-07,228
2020-07-07,111
2020-07-07,443
2020-07-07,1068
2020-07-07,3440
2020-07-07,30
2020-07-07,624
2020-07-07,2942
2020-07-08,112
2020-07-08,624
2020-07-08,9056
2020-07-08,1068
2020-07-08,228
2020-07-08,3098
2020-07-08,3453
2020-07-08,30
2020-07-08,443
2020-07-09,1068
2020-07-09,228
2020-07-09,3397
2020-07-09,9374
2020-07-09,627
2020-07-09,3467
2020-07-09,113
2020-07-09,443
2020-07-09,31
2020-07-10,228
2020-07-10,634
2020-07-10,113
2020-07-10,443
2020-07-10,9553
2020-07-10,3560
2020-07-10,3474
2020-07-10,31
2020-07-10,1070
2020-07-11,228
2020-07-11,443
2020-07-11,9797
2020-07-11,113
2020-07-11,1070
2020-07-11,3799
2020-07-11,635
2020-07-11,31
2020-07-11,3478
2020-07-12,3492
2020-07-12,443
2020-07-12,113
2020-07-12,635
2020-07-12,9980
2020-07-12,3967
2020-07-12,1071
2020-07-12,31
2020-07-12,228
2020-07-13,443
2020-07-13,113
2020-07-13,228
2020-07-13,4224
2020-07-13,1071
2020-07-13,31
2020-07-13,636
2020-07-13,3505
2020-07-13,10251
2020-07-14,443
2020-07-14,228
2020-07-14,4448
2020-07-14,10487
2020-07-14,3517
2020-07-14,1071
2020-07-14,636
2020-07-14,31
2020-07-14,113
2020-07-15,10810
2020-07-15,113
2020-07-15,646
2020-07-15,31
2020-07-15,228
2020-07-15,1071
2020-07-15,3527
2020-07-15,4750
2020-07-15,444
2020-07-16,646
2020-07-16,228
2020-07-16,3535
2020-07-16,1071
2020-07-16,31
2020-07-16,5165
2020-07-16,444
2020-07-16,11233
2020-07-16,113
2020-07-17,113
2020-07-17,1071
2020-07-17,31
2020-07-17,5353
2020-07-17,444
2020-07-17,3550
2020-07-17,228
2020-07-17,651
2020-07-17,11441
2020-07-18,651
2020-07-18,3568
2020-07-18,5696
2020-07-18,1071
2020-07-18,444
2020-07-18,11802
2020-07-18,31
2020-07-18,113
2020-07-18,228
2020-07-19,5942
2020-07-19,444
2020-07-19,31
2020-07-19,651
2020-07-19,1072
2020-07-19,12069
2020-07-19,3588
2020-07-19,113
2020-07-19,228
2020-07-20,31
2020-07-20,6289
2020-07-20,1072
2020-07-20,444
2020-07-20,113
2020-07-20,3599
2020-07-20,12428
2020-07-20,651
2020-07-20,229
2020-07-21,3614
2020-07-21,12894
2020-07-21,651
2020-07-21,6739
2020-07-21,229
2020-07-21,1073
2020-07-21,444
2020-07-21,113
2020-07-21,31
2020-07-22,3633
2020-07-22,229
2020-07-22,7125
2020-07-22,31
2020-07-22,1074
2020-07-22,113
2020-07-22,446
2020-07-22,651
2020-07-22,13302
2020-07-23,7405
2020-07-23,13595
2020-07-23,113
2020-07-23,3640
2020-07-23,447
2020-07-23,654
2020-07-23,31
2020-07-23,229
2020-07-23,1076
2020-07-24,1076
2020-07-24,3654
2020-07-24,656
2020-07-24,13950
2020-07-24,31
2020-07-24,229
2020-07-24,7744
2020-07-24,447
2020-07-24,113
2020-07-25,113
2020-07-25,1076
2020-07-25,3668
2020-07-25,229
2020-07-25,14403
2020-07-25,658
2020-07-25,447
2020-07-25,31
2020-07-25,8181
2020-07-26,658
2020-07-26,447
2020-07-26,31
2020-07-26,14935
2020-07-26,1076
2020-07-26,3685
2020-07-26,113
2020-07-26,8696
2020-07-26,229
2020-07-27,3699
2020-07-27,659
2020-07-27,1076
2020-07-27,229
2020-07-27,9049
2020-07-27,447
2020-07-27,15303
2020-07-27,113
2020-07-27,31
2020-07-28,1078
2020-07-28,3718
2020-07-28,661
2020-07-28,229
2020-07-28,9304
2020-07-28,113
2020-07-28,15582
2020-07-28,31
2020-07-28,448
2020-07-29,661
2020-07-29,113
2020-07-29,229
2020-07-29,31
2020-07-29,448
2020-07-29,1082
2020-07-29,16298
2020-07-29,9998
2020-07-29,3736
2020-07-30,31
2020-07-30,16903
2020-07-30,229
2020-07-30,3756
2020-07-30,665
2020-07-30,10577
2020-07-30,1083
2020-07-30,113
2020-07-30,449
2020-07-31,10931
2020-07-31,666
2020-07-31,17280
2020-07-31,3773
2020-07-31,1084
2020-07-31,33
2020-07-31,113
2020-07-31,229
2020-07-31,451
2020-08-01,229
2020-08-01,641
2020-08-01,33
2020-08-01,113
2020-08-01,1085
2020-08-01,17895
2020-08-01,11557
2020-08-01,453
2020-08-01,3784
2020-08-02,33
2020-08-02,669
2020-08-02,229
2020-08-02,18318
2020-08-02,11937
2020-08-02,3797
2020-08-02,455
2020-08-02,1085
2020-08-02,113
2020-08-03,669
2020-08-03,229
2020-08-03,457
2020-08-03,18730
2020-08-03,12335
2020-08-03,1085
2020-08-03,113
2020-08-03,33
2020-08-03,3809
2020-08-04,113
2020-08-04,229
2020-08-04,1088
2020-08-04,670
2020-08-04,457
2020-08-04,19445
2020-08-04,3820
2020-08-04,33
2020-08-04,13035
2020-08-05,670
2020-08-05,3832
2020-08-05,229
2020-08-05,13469
2020-08-05,113
2020-08-05,456
2020-08-05,1088
2020-08-05,19890
2020-08-05,33
2020-08-06,642
2020-08-06,113
2020-08-06,33
2020-08-06,459
2020-08-06,13867
2020-08-06,229
2020-08-06,3842
2020-08-06,1087
2020-08-06,20272
2020-08-07,229
2020-08-07,1088
2020-08-07,33
2020-08-07,20698
2020-08-07,3851
2020-08-07,14283
2020-08-07,642
2020-08-07,459
2020-08-07,113
2020-08-08,642
2020-08-08,21084
2020-08-08,113
2020-08-08,229
2020-08-08,459
2020-08-08,33
2020-08-08,14659
2020-08-08,3861
2020-08-08,1088
2020-08-09,21397
2020-08-09,14957
2020-08-09,642
2020-08-09,113
2020-08-09,1089
2020-08-09,3875
2020-08-09,229
2020-08-09,33
2020-08-09,459
2020-08-10,15251
2020-08-10,21713
2020-08-10,642
2020-08-10,33
2020-08-10,459
2020-08-10,229
2020-08-10,113
2020-08-10,1089
2020-08-10,3897
2020-08-11,113
2020-08-11,230
2020-08-11,33
2020-08-11,642
2020-08-11,3915
2020-08-11,22127
2020-08-11,1089
2020-08-11,15646
2020-08-11,459
2020-08-12,33
2020-08-12,113
2020-08-12,15863
2020-08-12,1089
2020-08-12,644
2020-08-12,22358
2020-08-12,3927
2020-08-12,459
2020-08-12,230
2020-08-13,33
2020-08-13,3936
2020-08-13,645
2020-08-13,230
2020-08-13,22742
2020-08-13,113
2020-08-13,16234
2020-08-13,1091
